"unit","sex","age","nace_r2","geo","time","values"
"THS","T","Y_GE15","TOTAL","BG","2014Q4",2613
"THS","T","Y_GE15","U","BG","2014Q4",NA
"THS","T","Y_GE25","A","BG","2014Q4",101.6
"THS","T","Y_GE25","B","BG","2014Q4",26.3
"THS","T","Y_GE25","C","BG","2014Q4",542.1
"THS","T","Y_GE25","D","BG","2014Q4",36
"THS","T","Y_GE25","E","BG","2014Q4",31.9
"THS","T","Y_GE25","F","BG","2014Q4",175.3
"THS","T","Y_GE25","G","BG","2014Q4",381.2
"THS","T","Y_GE25","H","BG","2014Q4",156.8
"THS","T","Y_GE25","I","BG","2014Q4",114.9
"THS","T","Y_GE25","J","BG","2014Q4",62
"THS","T","Y_GE25","K","BG","2014Q4",60.3
"THS","T","Y_GE25","L","BG","2014Q4",NA
"THS","T","Y_GE25","M","BG","2014Q4",63.9
"THS","T","Y_GE25","N","BG","2014Q4",100
"THS","T","Y_GE25","O","BG","2014Q4",213.6
"THS","T","Y_GE25","P","BG","2014Q4",186.3
"THS","T","Y_GE25","Q","BG","2014Q4",153.3
"THS","T","Y_GE25","R","BG","2014Q4",29.3
"THS","T","Y_GE25","S","BG","2014Q4",35.2
"THS","T","Y_GE25","T","BG","2014Q4",NA
"THS","T","Y_GE25","TOTAL","BG","2014Q4",2480.4
"THS","T","Y_GE25","U","BG","2014Q4",NA
"THS","T","Y_GE50","A","BG","2014Q4",39.9
"THS","T","Y_GE50","B","BG","2014Q4",9.8
"THS","T","Y_GE50","C","BG","2014Q4",168.3
"THS","T","Y_GE50","D","BG","2014Q4",11.4
"THS","T","Y_GE50","E","BG","2014Q4",13.2
"THS","T","Y_GE50","F","BG","2014Q4",55.1
"THS","T","Y_GE50","G","BG","2014Q4",81.2
"THS","T","Y_GE50","H","BG","2014Q4",55.3
"THS","T","Y_GE50","I","BG","2014Q4",25.1
"THS","T","Y_GE50","J","BG","2014Q4",10.2
"THS","T","Y_GE50","K","BG","2014Q4",14.2
"THS","T","Y_GE50","L","BG","2014Q4",NA
"THS","T","Y_GE50","M","BG","2014Q4",14.8
"THS","T","Y_GE50","N","BG","2014Q4",45.2
"THS","T","Y_GE50","O","BG","2014Q4",57.2
"THS","T","Y_GE50","P","BG","2014Q4",87.9
"THS","T","Y_GE50","Q","BG","2014Q4",75.9
"THS","T","Y_GE50","R","BG","2014Q4",12.1
"THS","T","Y_GE50","S","BG","2014Q4",10
"THS","T","Y_GE50","T","BG","2014Q4",NA
"THS","T","Y_GE50","TOTAL","BG","2014Q4",790.5
"THS","T","Y_GE50","U","BG","2014Q4",NA
"THS","T","Y_GE65","A","BG","2014Q4",NA
"THS","T","Y_GE65","B","BG","2014Q4",NA
"THS","T","Y_GE65","C","BG","2014Q4",6.9
"THS","T","Y_GE65","D","BG","2014Q4",NA
"THS","T","Y_GE65","E","BG","2014Q4",NA
"THS","T","Y_GE65","F","BG","2014Q4",NA
"THS","T","Y_GE65","G","BG","2014Q4",NA
"THS","T","Y_GE65","H","BG","2014Q4",NA
"THS","T","Y_GE65","I","BG","2014Q4",NA
"THS","T","Y_GE65","J","BG","2014Q4",NA
"THS","T","Y_GE65","K","BG","2014Q4",NA
"THS","T","Y_GE65","L","BG","2014Q4",NA
"THS","T","Y_GE65","M","BG","2014Q4",NA
"THS","T","Y_GE65","N","BG","2014Q4",NA
"THS","T","Y_GE65","O","BG","2014Q4",NA
"THS","T","Y_GE65","P","BG","2014Q4",NA
"THS","T","Y_GE65","Q","BG","2014Q4",NA
"THS","T","Y_GE65","R","BG","2014Q4",NA
"THS","T","Y_GE65","S","BG","2014Q4",NA
"THS","T","Y_GE65","T","BG","2014Q4",NA
"THS","T","Y_GE65","TOTAL","BG","2014Q4",38.2
"THS","T","Y_GE65","U","BG","2014Q4",NA
"THS","T","Y_GE75","A","BG","2014Q4",NA
"THS","T","Y_GE75","C","BG","2014Q4",NA
"THS","T","Y_GE75","E","BG","2014Q4",NA
"THS","T","Y_GE75","F","BG","2014Q4",NA
"THS","T","Y_GE75","G","BG","2014Q4",NA
"THS","T","Y_GE75","H","BG","2014Q4",NA
"THS","T","Y_GE75","I","BG","2014Q4",NA
"THS","T","Y_GE75","J","BG","2014Q4",NA
"THS","T","Y_GE75","K","BG","2014Q4",NA
"THS","T","Y_GE75","L","BG","2014Q4",NA
"THS","T","Y_GE75","M","BG","2014Q4",NA
"THS","T","Y_GE75","N","BG","2014Q4",NA
"THS","T","Y_GE75","O","BG","2014Q4",NA
"THS","T","Y_GE75","P","BG","2014Q4",NA
"THS","T","Y_GE75","Q","BG","2014Q4",NA
"THS","T","Y_GE75","R","BG","2014Q4",NA
"THS","T","Y_GE75","S","BG","2014Q4",NA
"THS","T","Y_GE75","T","BG","2014Q4",NA
"THS","T","Y_GE75","TOTAL","BG","2014Q4",NA
"THS","F","Y15-19","A","BG","2014Q3",NA
"THS","F","Y15-19","C","BG","2014Q3",NA
"THS","F","Y15-19","E","BG","2014Q3",NA
"THS","F","Y15-19","F","BG","2014Q3",NA
"THS","F","Y15-19","G","BG","2014Q3",NA
"THS","F","Y15-19","H","BG","2014Q3",NA
"THS","F","Y15-19","I","BG","2014Q3",NA
"THS","F","Y15-19","J","BG","2014Q3",NA
"THS","F","Y15-19","K","BG","2014Q3",NA
"THS","F","Y15-19","L","BG","2014Q3",NA
"THS","F","Y15-19","M","BG","2014Q3",NA
"THS","F","Y15-19","N","BG","2014Q3",NA
"THS","F","Y15-19","O","BG","2014Q3",NA
"THS","F","Y15-19","P","BG","2014Q3",NA
"THS","F","Y15-19","Q","BG","2014Q3",NA
"THS","F","Y15-19","R","BG","2014Q3",NA
"THS","F","Y15-19","S","BG","2014Q3",NA
"THS","F","Y15-19","T","BG","2014Q3",NA
"THS","F","Y15-19","TOTAL","BG","2014Q3",NA
"THS","F","Y15-24","A","BG","2014Q3",NA
"THS","F","Y15-24","B","BG","2014Q3",NA
"THS","F","Y15-24","C","BG","2014Q3",11.3
"THS","F","Y15-24","D","BG","2014Q3",NA
"THS","F","Y15-24","E","BG","2014Q3",NA
"THS","F","Y15-24","F","BG","2014Q3",NA
"THS","F","Y15-24","G","BG","2014Q3",19.8
"THS","F","Y15-24","H","BG","2014Q3",NA
"THS","F","Y15-24","I","BG","2014Q3",14.3
"THS","F","Y15-24","J","BG","2014Q3",NA
"THS","F","Y15-24","K","BG","2014Q3",NA
"THS","F","Y15-24","L","BG","2014Q3",NA
"THS","F","Y15-24","M","BG","2014Q3",NA
"THS","F","Y15-24","N","BG","2014Q3",NA
"THS","F","Y15-24","O","BG","2014Q3",NA
"THS","F","Y15-24","P","BG","2014Q3",NA
"THS","F","Y15-24","Q","BG","2014Q3",NA
"THS","F","Y15-24","R","BG","2014Q3",NA
"THS","F","Y15-24","S","BG","2014Q3",NA
"THS","F","Y15-24","T","BG","2014Q3",NA
"THS","F","Y15-24","TOTAL","BG","2014Q3",66.2
"THS","F","Y15-29","A","BG","2014Q3",NA
"THS","F","Y15-29","B","BG","2014Q3",NA
"THS","F","Y15-29","C","BG","2014Q3",40.1
"THS","F","Y15-29","D","BG","2014Q3",NA
"THS","F","Y15-29","E","BG","2014Q3",NA
"THS","F","Y15-29","F","BG","2014Q3",NA
"THS","F","Y15-29","G","BG","2014Q3",54.2
"THS","F","Y15-29","H","BG","2014Q3",NA
"THS","F","Y15-29","I","BG","2014Q3",26.3
"THS","F","Y15-29","J","BG","2014Q3",8.7
"THS","F","Y15-29","K","BG","2014Q3",8.8
"THS","F","Y15-29","L","BG","2014Q3",NA
"THS","F","Y15-29","M","BG","2014Q3",9.2
"THS","F","Y15-29","N","BG","2014Q3",8.7
"THS","F","Y15-29","O","BG","2014Q3",9.3
"THS","F","Y15-29","P","BG","2014Q3",6.3
"THS","F","Y15-29","Q","BG","2014Q3",7
"THS","F","Y15-29","R","BG","2014Q3",NA
"THS","F","Y15-29","S","BG","2014Q3",NA
"THS","F","Y15-29","T","BG","2014Q3",NA
"THS","F","Y15-29","TOTAL","BG","2014Q3",198.3
"THS","F","Y15-29","U","BG","2014Q3",NA
"THS","F","Y15-39","A","BG","2014Q3",11.9
"THS","F","Y15-39","B","BG","2014Q3",NA
"THS","F","Y15-39","C","BG","2014Q3",113.3
"THS","F","Y15-39","D","BG","2014Q3",NA
"THS","F","Y15-39","E","BG","2014Q3",NA
"THS","F","Y15-39","F","BG","2014Q3",8.5
"THS","F","Y15-39","G","BG","2014Q3",127.9
"THS","F","Y15-39","H","BG","2014Q3",9.2
"THS","F","Y15-39","I","BG","2014Q3",49.9
"THS","F","Y15-39","J","BG","2014Q3",21.5
"THS","F","Y15-39","K","BG","2014Q3",23.8
"THS","F","Y15-39","L","BG","2014Q3",NA
"THS","F","Y15-39","M","BG","2014Q3",22.7
"THS","F","Y15-39","N","BG","2014Q3",17
"THS","F","Y15-39","O","BG","2014Q3",39.5
"THS","F","Y15-39","P","BG","2014Q3",33.9
"THS","F","Y15-39","Q","BG","2014Q3",27.7
"THS","F","Y15-39","R","BG","2014Q3",7.4
"THS","F","Y15-39","S","BG","2014Q3",8.1
"THS","F","Y15-39","T","BG","2014Q3",NA
"THS","F","Y15-39","TOTAL","BG","2014Q3",533.5
"THS","F","Y15-39","U","BG","2014Q3",NA
"THS","F","Y15-59","A","BG","2014Q3",31.7
"THS","F","Y15-59","B","BG","2014Q3",NA
"THS","F","Y15-59","C","BG","2014Q3",269.3
"THS","F","Y15-59","D","BG","2014Q3",7.3
"THS","F","Y15-59","E","BG","2014Q3",10.2
"THS","F","Y15-59","F","BG","2014Q3",18.7
"THS","F","Y15-59","G","BG","2014Q3",228.9
"THS","F","Y15-59","H","BG","2014Q3",32.3
"THS","F","Y15-59","I","BG","2014Q3",96
"THS","F","Y15-59","J","BG","2014Q3",29.1
"THS","F","Y15-59","K","BG","2014Q3",39.2
"THS","F","Y15-59","L","BG","2014Q3",NA
"THS","F","Y15-59","M","BG","2014Q3",37.9
"THS","F","Y15-59","N","BG","2014Q3",35
"THS","F","Y15-59","O","BG","2014Q3",99.2
"THS","F","Y15-59","P","BG","2014Q3",130.3
"THS","F","Y15-59","Q","BG","2014Q3",104.3
"THS","F","Y15-59","R","BG","2014Q3",17.7
"THS","F","Y15-59","S","BG","2014Q3",16.5
"THS","F","Y15-59","T","BG","2014Q3",NA
"THS","F","Y15-59","TOTAL","BG","2014Q3",1216.4
"THS","F","Y15-59","U","BG","2014Q3",NA
"THS","F","Y15-64","A","BG","2014Q3",34.9
"THS","F","Y15-64","B","BG","2014Q3",NA
"THS","F","Y15-64","C","BG","2014Q3",279.7
"THS","F","Y15-64","D","BG","2014Q3",8.1
"THS","F","Y15-64","E","BG","2014Q3",11
"THS","F","Y15-64","F","BG","2014Q3",19.8
"THS","F","Y15-64","G","BG","2014Q3",235.7
"THS","F","Y15-64","H","BG","2014Q3",33.9
"THS","F","Y15-64","I","BG","2014Q3",99.8
"THS","F","Y15-64","J","BG","2014Q3",30.1
"THS","F","Y15-64","K","BG","2014Q3",40.8
"THS","F","Y15-64","L","BG","2014Q3",NA
"THS","F","Y15-64","M","BG","2014Q3",39.2
"THS","F","Y15-64","N","BG","2014Q3",37.2
"THS","F","Y15-64","O","BG","2014Q3",104.8
"THS","F","Y15-64","P","BG","2014Q3",140.6
"THS","F","Y15-64","Q","BG","2014Q3",116.3
"THS","F","Y15-64","R","BG","2014Q3",18.4
"THS","F","Y15-64","S","BG","2014Q3",17.3
"THS","F","Y15-64","T","BG","2014Q3",NA
"THS","F","Y15-64","TOTAL","BG","2014Q3",1281.6
"THS","F","Y15-64","U","BG","2014Q3",NA
"THS","F","Y15-74","A","BG","2014Q3",35.8
"THS","F","Y15-74","B","BG","2014Q3",NA
"THS","F","Y15-74","C","BG","2014Q3",281
"THS","F","Y15-74","D","BG","2014Q3",8.1
"THS","F","Y15-74","E","BG","2014Q3",11
"THS","F","Y15-74","F","BG","2014Q3",19.9
"THS","F","Y15-74","G","BG","2014Q3",237.7
"THS","F","Y15-74","H","BG","2014Q3",34.2
"THS","F","Y15-74","I","BG","2014Q3",101.3
"THS","F","Y15-74","J","BG","2014Q3",30.3
"THS","F","Y15-74","K","BG","2014Q3",41.5
"THS","F","Y15-74","L","BG","2014Q3",NA
"THS","F","Y15-74","M","BG","2014Q3",39.6
"THS","F","Y15-74","N","BG","2014Q3",37.3
"THS","F","Y15-74","O","BG","2014Q3",105.6
"THS","F","Y15-74","P","BG","2014Q3",142
"THS","F","Y15-74","Q","BG","2014Q3",118.4
"THS","F","Y15-74","R","BG","2014Q3",18.9
"THS","F","Y15-74","S","BG","2014Q3",17.7
"THS","F","Y15-74","T","BG","2014Q3",NA
"THS","F","Y15-74","TOTAL","BG","2014Q3",1294.7
"THS","F","Y15-74","U","BG","2014Q3",NA
"THS","F","Y20-64","A","BG","2014Q3",34.7
"THS","F","Y20-64","B","BG","2014Q3",NA
"THS","F","Y20-64","C","BG","2014Q3",279.5
"THS","F","Y20-64","D","BG","2014Q3",8.1
"THS","F","Y20-64","E","BG","2014Q3",11
"THS","F","Y20-64","F","BG","2014Q3",19.8
"THS","F","Y20-64","G","BG","2014Q3",233.7
"THS","F","Y20-64","H","BG","2014Q3",33.9
"THS","F","Y20-64","I","BG","2014Q3",97.4
"THS","F","Y20-64","J","BG","2014Q3",30.1
"THS","F","Y20-64","K","BG","2014Q3",40.8
"THS","F","Y20-64","L","BG","2014Q3",NA
"THS","F","Y20-64","M","BG","2014Q3",38.9
"THS","F","Y20-64","N","BG","2014Q3",37.2
"THS","F","Y20-64","O","BG","2014Q3",104.8
"THS","F","Y20-64","P","BG","2014Q3",140.6
"THS","F","Y20-64","Q","BG","2014Q3",116.3
"THS","F","Y20-64","R","BG","2014Q3",18.4
"THS","F","Y20-64","S","BG","2014Q3",17.3
"THS","F","Y20-64","T","BG","2014Q3",NA
"THS","F","Y20-64","TOTAL","BG","2014Q3",1276.6
"THS","F","Y20-64","U","BG","2014Q3",NA
"THS","F","Y25-49","A","BG","2014Q3",19.9
"THS","F","Y25-49","B","BG","2014Q3",NA
"THS","F","Y25-49","C","BG","2014Q3",191
"THS","F","Y25-49","D","BG","2014Q3",NA
"THS","F","Y25-49","E","BG","2014Q3",NA
"THS","F","Y25-49","F","BG","2014Q3",11.3
"THS","F","Y25-49","G","BG","2014Q3",169.6
"THS","F","Y25-49","H","BG","2014Q3",17.5
"THS","F","Y25-49","I","BG","2014Q3",62.8
"THS","F","Y25-49","J","BG","2014Q3",23.4
"THS","F","Y25-49","K","BG","2014Q3",30.5
"THS","F","Y25-49","L","BG","2014Q3",NA
"THS","F","Y25-49","M","BG","2014Q3",30.4
"THS","F","Y25-49","N","BG","2014Q3",22.9
"THS","F","Y25-49","O","BG","2014Q3",69.4
"THS","F","Y25-49","P","BG","2014Q3",73.2
"THS","F","Y25-49","Q","BG","2014Q3",59.6
"THS","F","Y25-49","R","BG","2014Q3",10.3
"THS","F","Y25-49","S","BG","2014Q3",12
"THS","F","Y25-49","T","BG","2014Q3",NA
"THS","F","Y25-49","TOTAL","BG","2014Q3",822.8
"THS","F","Y25-49","U","BG","2014Q3",NA
"THS","F","Y25-59","A","BG","2014Q3",29.5
"THS","F","Y25-59","B","BG","2014Q3",NA
"THS","F","Y25-59","C","BG","2014Q3",258
"THS","F","Y25-59","D","BG","2014Q3",6.8
"THS","F","Y25-59","E","BG","2014Q3",10.2
"THS","F","Y25-59","F","BG","2014Q3",16.6
"THS","F","Y25-59","G","BG","2014Q3",209.1
"THS","F","Y25-59","H","BG","2014Q3",31.8
"THS","F","Y25-59","I","BG","2014Q3",81.7
"THS","F","Y25-59","J","BG","2014Q3",27.3
"THS","F","Y25-59","K","BG","2014Q3",37.6
"THS","F","Y25-59","L","BG","2014Q3",NA
"THS","F","Y25-59","M","BG","2014Q3",37.2
"THS","F","Y25-59","N","BG","2014Q3",32.6
"THS","F","Y25-59","O","BG","2014Q3",96.8
"THS","F","Y25-59","P","BG","2014Q3",129.5
"THS","F","Y25-59","Q","BG","2014Q3",102.6
"THS","F","Y25-59","R","BG","2014Q3",15
"THS","F","Y25-59","S","BG","2014Q3",15.9
"THS","F","Y25-59","T","BG","2014Q3",NA
"THS","F","Y25-59","TOTAL","BG","2014Q3",1150.2
"THS","F","Y25-59","U","BG","2014Q3",NA
"THS","F","Y25-64","A","BG","2014Q3",32.8
"THS","F","Y25-64","B","BG","2014Q3",NA
"THS","F","Y25-64","C","BG","2014Q3",268.4
"THS","F","Y25-64","D","BG","2014Q3",7.7
"THS","F","Y25-64","E","BG","2014Q3",11
"THS","F","Y25-64","F","BG","2014Q3",17.7
"THS","F","Y25-64","G","BG","2014Q3",215.9
"THS","F","Y25-64","H","BG","2014Q3",33.4
"THS","F","Y25-64","I","BG","2014Q3",85.5
"THS","F","Y25-64","J","BG","2014Q3",28.3
"THS","F","Y25-64","K","BG","2014Q3",39.2
"THS","F","Y25-64","L","BG","2014Q3",NA
"THS","F","Y25-64","M","BG","2014Q3",38.5
"THS","F","Y25-64","N","BG","2014Q3",34.8
"THS","F","Y25-64","O","BG","2014Q3",102.4
"THS","F","Y25-64","P","BG","2014Q3",139.8
"THS","F","Y25-64","Q","BG","2014Q3",114.6
"THS","F","Y25-64","R","BG","2014Q3",15.7
"THS","F","Y25-64","S","BG","2014Q3",16.7
"THS","F","Y25-64","T","BG","2014Q3",NA
"THS","F","Y25-64","TOTAL","BG","2014Q3",1215.4
"THS","F","Y25-64","U","BG","2014Q3",NA
"THS","F","Y25-74","A","BG","2014Q3",33.7
"THS","F","Y25-74","B","BG","2014Q3",NA
"THS","F","Y25-74","C","BG","2014Q3",269.7
"THS","F","Y25-74","D","BG","2014Q3",7.7
"THS","F","Y25-74","E","BG","2014Q3",11
"THS","F","Y25-74","F","BG","2014Q3",17.9
"THS","F","Y25-74","G","BG","2014Q3",217.9
"THS","F","Y25-74","H","BG","2014Q3",33.7
"THS","F","Y25-74","I","BG","2014Q3",87
"THS","F","Y25-74","J","BG","2014Q3",28.5
"THS","F","Y25-74","K","BG","2014Q3",39.8
"THS","F","Y25-74","L","BG","2014Q3",NA
"THS","F","Y25-74","M","BG","2014Q3",38.9
"THS","F","Y25-74","N","BG","2014Q3",34.9
"THS","F","Y25-74","O","BG","2014Q3",103.2
"THS","F","Y25-74","P","BG","2014Q3",141.2
"THS","F","Y25-74","Q","BG","2014Q3",116.7
"THS","F","Y25-74","R","BG","2014Q3",16.2
"THS","F","Y25-74","S","BG","2014Q3",17.2
"THS","F","Y25-74","T","BG","2014Q3",NA
"THS","F","Y25-74","TOTAL","BG","2014Q3",1228.5
"THS","F","Y25-74","U","BG","2014Q3",NA
"THS","F","Y40-59","A","BG","2014Q3",19.7
"THS","F","Y40-59","B","BG","2014Q3",NA
"THS","F","Y40-59","C","BG","2014Q3",156
"THS","F","Y40-59","D","BG","2014Q3",NA
"THS","F","Y40-59","E","BG","2014Q3",8.5
"THS","F","Y40-59","F","BG","2014Q3",10.2
"THS","F","Y40-59","G","BG","2014Q3",101
"THS","F","Y40-59","H","BG","2014Q3",23.2
"THS","F","Y40-59","I","BG","2014Q3",46.1
"THS","F","Y40-59","J","BG","2014Q3",7.5
"THS","F","Y40-59","K","BG","2014Q3",15.5
"THS","F","Y40-59","L","BG","2014Q3",NA
"THS","F","Y40-59","M","BG","2014Q3",15.2
"THS","F","Y40-59","N","BG","2014Q3",18
"THS","F","Y40-59","O","BG","2014Q3",59.7
"THS","F","Y40-59","P","BG","2014Q3",96.4
"THS","F","Y40-59","Q","BG","2014Q3",76.7
"THS","F","Y40-59","R","BG","2014Q3",10.3
"THS","F","Y40-59","S","BG","2014Q3",8.4
"THS","F","Y40-59","T","BG","2014Q3",NA
"THS","F","Y40-59","TOTAL","BG","2014Q3",682.9
"THS","F","Y40-59","U","BG","2014Q3",NA
"THS","F","Y40-64","A","BG","2014Q3",23
"THS","F","Y40-64","B","BG","2014Q3",NA
"THS","F","Y40-64","C","BG","2014Q3",166.4
"THS","F","Y40-64","D","BG","2014Q3",NA
"THS","F","Y40-64","E","BG","2014Q3",9.3
"THS","F","Y40-64","F","BG","2014Q3",11.4
"THS","F","Y40-64","G","BG","2014Q3",107.8
"THS","F","Y40-64","H","BG","2014Q3",24.8
"THS","F","Y40-64","I","BG","2014Q3",49.9
"THS","F","Y40-64","J","BG","2014Q3",8.6
"THS","F","Y40-64","K","BG","2014Q3",17.1
"THS","F","Y40-64","L","BG","2014Q3",NA
"THS","F","Y40-64","M","BG","2014Q3",16.5
"THS","F","Y40-64","N","BG","2014Q3",20.2
"THS","F","Y40-64","O","BG","2014Q3",65.3
"THS","F","Y40-64","P","BG","2014Q3",106.7
"THS","F","Y40-64","Q","BG","2014Q3",88.6
"THS","F","Y40-64","R","BG","2014Q3",11
"THS","F","Y40-64","S","BG","2014Q3",9.1
"THS","F","Y40-64","T","BG","2014Q3",NA
"THS","F","Y40-64","TOTAL","BG","2014Q3",748.1
"THS","F","Y40-64","U","BG","2014Q3",NA
"THS","F","Y50-59","A","BG","2014Q3",9.6
"THS","F","Y50-59","B","BG","2014Q3",NA
"THS","F","Y50-59","C","BG","2014Q3",67
"THS","F","Y50-59","D","BG","2014Q3",NA
"THS","F","Y50-59","E","BG","2014Q3",NA
"THS","F","Y50-59","F","BG","2014Q3",NA
"THS","F","Y50-59","G","BG","2014Q3",39.5
"THS","F","Y50-59","H","BG","2014Q3",14.3
"THS","F","Y50-59","I","BG","2014Q3",18.9
"THS","F","Y50-59","J","BG","2014Q3",NA
"THS","F","Y50-59","K","BG","2014Q3",7.1
"THS","F","Y50-59","L","BG","2014Q3",NA
"THS","F","Y50-59","M","BG","2014Q3",6.8
"THS","F","Y50-59","N","BG","2014Q3",9.7
"THS","F","Y50-59","O","BG","2014Q3",27.4
"THS","F","Y50-59","P","BG","2014Q3",56.2
"THS","F","Y50-59","Q","BG","2014Q3",43.1
"THS","F","Y50-59","R","BG","2014Q3",NA
"THS","F","Y50-59","S","BG","2014Q3",NA
"THS","F","Y50-59","T","BG","2014Q3",NA
"THS","F","Y50-59","TOTAL","BG","2014Q3",327.4
"THS","F","Y50-59","U","BG","2014Q3",NA
"THS","F","Y50-64","A","BG","2014Q3",12.9
"THS","F","Y50-64","B","BG","2014Q3",NA
"THS","F","Y50-64","C","BG","2014Q3",77.4
"THS","F","Y50-64","D","BG","2014Q3",NA
"THS","F","Y50-64","E","BG","2014Q3",NA
"THS","F","Y50-64","F","BG","2014Q3",6.4
"THS","F","Y50-64","G","BG","2014Q3",46.3
"THS","F","Y50-64","H","BG","2014Q3",15.9
"THS","F","Y50-64","I","BG","2014Q3",22.7
"THS","F","Y50-64","J","BG","2014Q3",NA
"THS","F","Y50-64","K","BG","2014Q3",8.7
"THS","F","Y50-64","L","BG","2014Q3",NA
"THS","F","Y50-64","M","BG","2014Q3",8.1
"THS","F","Y50-64","N","BG","2014Q3",11.9
"THS","F","Y50-64","O","BG","2014Q3",33
"THS","F","Y50-64","P","BG","2014Q3",66.6
"THS","F","Y50-64","Q","BG","2014Q3",55
"THS","F","Y50-64","R","BG","2014Q3",NA
"THS","F","Y50-64","S","BG","2014Q3",NA
"THS","F","Y50-64","T","BG","2014Q3",NA
"THS","F","Y50-64","TOTAL","BG","2014Q3",392.6
"THS","F","Y50-64","U","BG","2014Q3",NA
"THS","F","Y50-74","A","BG","2014Q3",13.8
"THS","F","Y50-74","B","BG","2014Q3",NA
"THS","F","Y50-74","C","BG","2014Q3",78.7
"THS","F","Y50-74","D","BG","2014Q3",NA
"THS","F","Y50-74","E","BG","2014Q3",NA
"THS","F","Y50-74","F","BG","2014Q3",6.5
"THS","F","Y50-74","G","BG","2014Q3",48.3
"THS","F","Y50-74","H","BG","2014Q3",16.2
"THS","F","Y50-74","I","BG","2014Q3",24.2
"THS","F","Y50-74","J","BG","2014Q3",NA
"THS","F","Y50-74","K","BG","2014Q3",9.4
"THS","F","Y50-74","L","BG","2014Q3",NA
"THS","F","Y50-74","M","BG","2014Q3",8.5
"THS","F","Y50-74","N","BG","2014Q3",12
"THS","F","Y50-74","O","BG","2014Q3",33.8
"THS","F","Y50-74","P","BG","2014Q3",68
"THS","F","Y50-74","Q","BG","2014Q3",57.1
"THS","F","Y50-74","R","BG","2014Q3",6
"THS","F","Y50-74","S","BG","2014Q3",NA
"THS","F","Y50-74","T","BG","2014Q3",NA
"THS","F","Y50-74","TOTAL","BG","2014Q3",405.7
"THS","F","Y50-74","U","BG","2014Q3",NA
"THS","F","Y55-64","A","BG","2014Q3",7.9
"THS","F","Y55-64","B","BG","2014Q3",NA
"THS","F","Y55-64","C","BG","2014Q3",39.6
"THS","F","Y55-64","D","BG","2014Q3",NA
"THS","F","Y55-64","E","BG","2014Q3",NA
"THS","F","Y55-64","F","BG","2014Q3",NA
"THS","F","Y55-64","G","BG","2014Q3",25.4
"THS","F","Y55-64","H","BG","2014Q3",9.4
"THS","F","Y55-64","I","BG","2014Q3",10.7
"THS","F","Y55-64","J","BG","2014Q3",NA
"THS","F","Y55-64","K","BG","2014Q3",NA
"THS","F","Y55-64","L","BG","2014Q3",NA
"THS","F","Y55-64","M","BG","2014Q3",NA
"THS","F","Y55-64","N","BG","2014Q3",7.3
"THS","F","Y55-64","O","BG","2014Q3",18.1
"THS","F","Y55-64","P","BG","2014Q3",41.6
"THS","F","Y55-64","Q","BG","2014Q3",35
"THS","F","Y55-64","R","BG","2014Q3",NA
"THS","F","Y55-64","S","BG","2014Q3",NA
"THS","F","Y55-64","T","BG","2014Q3",NA
"THS","F","Y55-64","TOTAL","BG","2014Q3",220.7
"THS","F","Y55-64","U","BG","2014Q3",NA
"THS","F","Y55-74","A","BG","2014Q3",8.8
"THS","F","Y55-74","B","BG","2014Q3",NA
"THS","F","Y55-74","C","BG","2014Q3",40.9
"THS","F","Y55-74","D","BG","2014Q3",NA
"THS","F","Y55-74","E","BG","2014Q3",NA
"THS","F","Y55-74","F","BG","2014Q3",NA
"THS","F","Y55-74","G","BG","2014Q3",27.4
"THS","F","Y55-74","H","BG","2014Q3",9.7
"THS","F","Y55-74","I","BG","2014Q3",12.2
"THS","F","Y55-74","J","BG","2014Q3",NA
"THS","F","Y55-74","K","BG","2014Q3",NA
"THS","F","Y55-74","L","BG","2014Q3",NA
"THS","F","Y55-74","M","BG","2014Q3",NA
"THS","F","Y55-74","N","BG","2014Q3",7.4
"THS","F","Y55-74","O","BG","2014Q3",18.9
"THS","F","Y55-74","P","BG","2014Q3",43
"THS","F","Y55-74","Q","BG","2014Q3",37.1
"THS","F","Y55-74","R","BG","2014Q3",NA
"THS","F","Y55-74","S","BG","2014Q3",NA
"THS","F","Y55-74","T","BG","2014Q3",NA
"THS","F","Y55-74","TOTAL","BG","2014Q3",233.8
"THS","F","Y55-74","U","BG","2014Q3",NA
"THS","F","Y_GE15","A","BG","2014Q3",35.8
"THS","F","Y_GE15","B","BG","2014Q3",NA
"THS","F","Y_GE15","C","BG","2014Q3",281
"THS","F","Y_GE15","D","BG","2014Q3",8.1
"THS","F","Y_GE15","E","BG","2014Q3",11
"THS","F","Y_GE15","F","BG","2014Q3",19.9
"THS","F","Y_GE15","G","BG","2014Q3",237.7
"THS","F","Y_GE15","H","BG","2014Q3",34.2
"THS","F","Y_GE15","I","BG","2014Q3",101.3
"THS","F","Y_GE15","J","BG","2014Q3",30.3
"THS","F","Y_GE15","K","BG","2014Q3",41.8
"THS","F","Y_GE15","L","BG","2014Q3",NA
"THS","F","Y_GE15","M","BG","2014Q3",39.6
"THS","F","Y_GE15","N","BG","2014Q3",37.3
"THS","F","Y_GE15","O","BG","2014Q3",105.6
"THS","F","Y_GE15","P","BG","2014Q3",142
"THS","F","Y_GE15","Q","BG","2014Q3",118.8
"THS","F","Y_GE15","R","BG","2014Q3",18.9
