"unit","sex","age","isco08","geo","time","values"
"THS","M","Y15-64","OC9","BG","2013Q1",147.7
"THS","M","Y15-64","TOTAL","BG","2013Q1",1266.9
"THS","M","Y15-74","NRP","BG","2013Q1",NA
"THS","M","Y15-74","OC0","BG","2013Q1",19.9
"THS","M","Y15-74","OC1","BG","2013Q1",53.7
"THS","M","Y15-74","OC2","BG","2013Q1",129.1
"THS","M","Y15-74","OC3","BG","2013Q1",119.7
"THS","M","Y15-74","OC4","BG","2013Q1",46.4
"THS","M","Y15-74","OC5","BG","2013Q1",215.7
"THS","M","Y15-74","OC6","BG","2013Q1",12.4
"THS","M","Y15-74","OC7","BG","2013Q1",272.2
"THS","M","Y15-74","OC8","BG","2013Q1",265.6
"THS","M","Y15-74","OC9","BG","2013Q1",149.8
"THS","M","Y15-74","TOTAL","BG","2013Q1",1284.4
"THS","M","Y20-64","NRP","BG","2013Q1",NA
"THS","M","Y20-64","OC0","BG","2013Q1",19.9
"THS","M","Y20-64","OC1","BG","2013Q1",53.3
"THS","M","Y20-64","OC2","BG","2013Q1",123.5
"THS","M","Y20-64","OC3","BG","2013Q1",118.7
"THS","M","Y20-64","OC4","BG","2013Q1",45.6
"THS","M","Y20-64","OC5","BG","2013Q1",209.1
"THS","M","Y20-64","OC6","BG","2013Q1",12.1
"THS","M","Y20-64","OC7","BG","2013Q1",269.9
"THS","M","Y20-64","OC8","BG","2013Q1",264.2
"THS","M","Y20-64","OC9","BG","2013Q1",145.2
"THS","M","Y20-64","TOTAL","BG","2013Q1",1261.5
"THS","M","Y25-49","NRP","BG","2013Q1",NA
"THS","M","Y25-49","OC0","BG","2013Q1",18.2
"THS","M","Y25-49","OC1","BG","2013Q1",37.4
"THS","M","Y25-49","OC2","BG","2013Q1",81
"THS","M","Y25-49","OC3","BG","2013Q1",83
"THS","M","Y25-49","OC4","BG","2013Q1",31.6
"THS","M","Y25-49","OC5","BG","2013Q1",131
"THS","M","Y25-49","OC6","BG","2013Q1",6.6
"THS","M","Y25-49","OC7","BG","2013Q1",171.4
"THS","M","Y25-49","OC8","BG","2013Q1",174.8
"THS","M","Y25-49","OC9","BG","2013Q1",91.3
"THS","M","Y25-49","TOTAL","BG","2013Q1",826.3
"THS","M","Y25-59","NRP","BG","2013Q1",NA
"THS","M","Y25-59","OC0","BG","2013Q1",19.3
"THS","M","Y25-59","OC1","BG","2013Q1",48.6
"THS","M","Y25-59","OC2","BG","2013Q1",110.4
"THS","M","Y25-59","OC3","BG","2013Q1",104
"THS","M","Y25-59","OC4","BG","2013Q1",39.4
"THS","M","Y25-59","OC5","BG","2013Q1",170.4
"THS","M","Y25-59","OC6","BG","2013Q1",8.9
"THS","M","Y25-59","OC7","BG","2013Q1",236.7
"THS","M","Y25-59","OC8","BG","2013Q1",238.8
"THS","M","Y25-59","OC9","BG","2013Q1",120.2
"THS","M","Y25-59","TOTAL","BG","2013Q1",1096.8
"THS","M","Y25-64","NRP","BG","2013Q1",NA
"THS","M","Y25-64","OC0","BG","2013Q1",19.6
"THS","M","Y25-64","OC1","BG","2013Q1",52.6
"THS","M","Y25-64","OC2","BG","2013Q1",119.6
"THS","M","Y25-64","OC3","BG","2013Q1",110.1
"THS","M","Y25-64","OC4","BG","2013Q1",42
"THS","M","Y25-64","OC5","BG","2013Q1",186.3
"THS","M","Y25-64","OC6","BG","2013Q1",10.2
"THS","M","Y25-64","OC7","BG","2013Q1",252.7
"THS","M","Y25-64","OC8","BG","2013Q1",250.9
"THS","M","Y25-64","OC9","BG","2013Q1",131.8
"THS","M","Y25-64","TOTAL","BG","2013Q1",1175.9
"THS","M","Y25-74","NRP","BG","2013Q1",NA
"THS","M","Y25-74","OC0","BG","2013Q1",19.6
"THS","M","Y25-74","OC1","BG","2013Q1",53.1
"THS","M","Y25-74","OC2","BG","2013Q1",125.1
"THS","M","Y25-74","OC3","BG","2013Q1",110.9
"THS","M","Y25-74","OC4","BG","2013Q1",42.6
"THS","M","Y25-74","OC5","BG","2013Q1",191.9
"THS","M","Y25-74","OC6","BG","2013Q1",10.5
"THS","M","Y25-74","OC7","BG","2013Q1",253.8
"THS","M","Y25-74","OC8","BG","2013Q1",252.1
"THS","M","Y25-74","OC9","BG","2013Q1",133.8
"THS","M","Y25-74","TOTAL","BG","2013Q1",1193.4
"THS","M","Y40-59","NRP","BG","2013Q1",NA
"THS","M","Y40-59","OC0","BG","2013Q1",6.5
"THS","M","Y40-59","OC1","BG","2013Q1",24.8
"THS","M","Y40-59","OC2","BG","2013Q1",60.9
"THS","M","Y40-59","OC3","BG","2013Q1",51.6
"THS","M","Y40-59","OC4","BG","2013Q1",16.5
"THS","M","Y40-59","OC5","BG","2013Q1",86.8
"THS","M","Y40-59","OC6","BG","2013Q1",NA
"THS","M","Y40-59","OC7","BG","2013Q1",138.3
"THS","M","Y40-59","OC8","BG","2013Q1",142.9
"THS","M","Y40-59","OC9","BG","2013Q1",60.9
"THS","M","Y40-59","TOTAL","BG","2013Q1",594.4
"THS","M","Y40-64","NRP","BG","2013Q1",NA
"THS","M","Y40-64","OC0","BG","2013Q1",6.8
"THS","M","Y40-64","OC1","BG","2013Q1",28.8
"THS","M","Y40-64","OC2","BG","2013Q1",70
"THS","M","Y40-64","OC3","BG","2013Q1",57.7
"THS","M","Y40-64","OC4","BG","2013Q1",19.1
"THS","M","Y40-64","OC5","BG","2013Q1",102.7
"THS","M","Y40-64","OC6","BG","2013Q1",6.6
"THS","M","Y40-64","OC7","BG","2013Q1",154.3
"THS","M","Y40-64","OC8","BG","2013Q1",155
"THS","M","Y40-64","OC9","BG","2013Q1",72.5
"THS","M","Y40-64","TOTAL","BG","2013Q1",673.5
"THS","M","Y50-59","NRP","BG","2013Q1",NA
"THS","M","Y50-59","OC0","BG","2013Q1",NA
"THS","M","Y50-59","OC1","BG","2013Q1",11.3
"THS","M","Y50-59","OC2","BG","2013Q1",29.4
"THS","M","Y50-59","OC3","BG","2013Q1",21
"THS","M","Y50-59","OC4","BG","2013Q1",7.8
"THS","M","Y50-59","OC5","BG","2013Q1",39.3
"THS","M","Y50-59","OC6","BG","2013Q1",NA
"THS","M","Y50-59","OC7","BG","2013Q1",65.3
"THS","M","Y50-59","OC8","BG","2013Q1",64
"THS","M","Y50-59","OC9","BG","2013Q1",28.9
"THS","M","Y50-59","TOTAL","BG","2013Q1",270.5
"THS","M","Y50-64","NRP","BG","2013Q1",NA
"THS","M","Y50-64","OC0","BG","2013Q1",NA
"THS","M","Y50-64","OC1","BG","2013Q1",15.2
"THS","M","Y50-64","OC2","BG","2013Q1",38.6
"THS","M","Y50-64","OC3","BG","2013Q1",27.1
"THS","M","Y50-64","OC4","BG","2013Q1",10.4
"THS","M","Y50-64","OC5","BG","2013Q1",55.3
"THS","M","Y50-64","OC6","BG","2013Q1",NA
"THS","M","Y50-64","OC7","BG","2013Q1",81.3
"THS","M","Y50-64","OC8","BG","2013Q1",76.1
"THS","M","Y50-64","OC9","BG","2013Q1",40.5
"THS","M","Y50-64","TOTAL","BG","2013Q1",349.6
"THS","M","Y50-74","NRP","BG","2013Q1",NA
"THS","M","Y50-74","OC0","BG","2013Q1",NA
"THS","M","Y50-74","OC1","BG","2013Q1",15.7
"THS","M","Y50-74","OC2","BG","2013Q1",44.2
"THS","M","Y50-74","OC3","BG","2013Q1",27.9
"THS","M","Y50-74","OC4","BG","2013Q1",10.9
"THS","M","Y50-74","OC5","BG","2013Q1",60.9
"THS","M","Y50-74","OC6","BG","2013Q1",NA
"THS","M","Y50-74","OC7","BG","2013Q1",82.4
"THS","M","Y50-74","OC8","BG","2013Q1",77.3
"THS","M","Y50-74","OC9","BG","2013Q1",42.5
"THS","M","Y50-74","TOTAL","BG","2013Q1",367.1
"THS","M","Y55-64","NRP","BG","2013Q1",NA
"THS","M","Y55-64","OC0","BG","2013Q1",NA
"THS","M","Y55-64","OC1","BG","2013Q1",9.7
"THS","M","Y55-64","OC2","BG","2013Q1",22
"THS","M","Y55-64","OC3","BG","2013Q1",14.4
"THS","M","Y55-64","OC4","BG","2013Q1",6
"THS","M","Y55-64","OC5","BG","2013Q1",36
"THS","M","Y55-64","OC6","BG","2013Q1",NA
"THS","M","Y55-64","OC7","BG","2013Q1",44.5
"THS","M","Y55-64","OC8","BG","2013Q1",39
"THS","M","Y55-64","OC9","BG","2013Q1",25.8
"THS","M","Y55-64","TOTAL","BG","2013Q1",200.7
"THS","M","Y55-74","NRP","BG","2013Q1",NA
"THS","M","Y55-74","OC0","BG","2013Q1",NA
"THS","M","Y55-74","OC1","BG","2013Q1",10.2
"THS","M","Y55-74","OC2","BG","2013Q1",27.6
"THS","M","Y55-74","OC3","BG","2013Q1",15.2
"THS","M","Y55-74","OC4","BG","2013Q1",6.5
"THS","M","Y55-74","OC5","BG","2013Q1",41.6
"THS","M","Y55-74","OC6","BG","2013Q1",NA
"THS","M","Y55-74","OC7","BG","2013Q1",45.5
"THS","M","Y55-74","OC8","BG","2013Q1",40.2
"THS","M","Y55-74","OC9","BG","2013Q1",27.8
"THS","M","Y55-74","TOTAL","BG","2013Q1",218.2
"THS","M","Y_GE15","NRP","BG","2013Q1",NA
"THS","M","Y_GE15","OC0","BG","2013Q1",19.9
"THS","M","Y_GE15","OC1","BG","2013Q1",53.7
"THS","M","Y_GE15","OC2","BG","2013Q1",129.6
"THS","M","Y_GE15","OC3","BG","2013Q1",119.7
"THS","M","Y_GE15","OC4","BG","2013Q1",46.5
"THS","M","Y_GE15","OC5","BG","2013Q1",216
"THS","M","Y_GE15","OC6","BG","2013Q1",12.4
"THS","M","Y_GE15","OC7","BG","2013Q1",272.2
"THS","M","Y_GE15","OC8","BG","2013Q1",265.6
"THS","M","Y_GE15","OC9","BG","2013Q1",149.9
"THS","M","Y_GE15","TOTAL","BG","2013Q1",1285.5
"THS","M","Y_GE25","NRP","BG","2013Q1",NA
"THS","M","Y_GE25","OC0","BG","2013Q1",19.6
"THS","M","Y_GE25","OC1","BG","2013Q1",53.1
"THS","M","Y_GE25","OC2","BG","2013Q1",125.6
"THS","M","Y_GE25","OC3","BG","2013Q1",110.9
"THS","M","Y_GE25","OC4","BG","2013Q1",42.7
"THS","M","Y_GE25","OC5","BG","2013Q1",192.2
"THS","M","Y_GE25","OC6","BG","2013Q1",10.5
"THS","M","Y_GE25","OC7","BG","2013Q1",253.8
"THS","M","Y_GE25","OC8","BG","2013Q1",252.1
"THS","M","Y_GE25","OC9","BG","2013Q1",134
"THS","M","Y_GE25","TOTAL","BG","2013Q1",1194.5
"THS","M","Y_GE50","NRP","BG","2013Q1",NA
"THS","M","Y_GE50","OC0","BG","2013Q1",NA
"THS","M","Y_GE50","OC1","BG","2013Q1",15.7
"THS","M","Y_GE50","OC2","BG","2013Q1",44.6
"THS","M","Y_GE50","OC3","BG","2013Q1",27.9
"THS","M","Y_GE50","OC4","BG","2013Q1",11.1
"THS","M","Y_GE50","OC5","BG","2013Q1",61.2
"THS","M","Y_GE50","OC6","BG","2013Q1",NA
"THS","M","Y_GE50","OC7","BG","2013Q1",82.4
"THS","M","Y_GE50","OC8","BG","2013Q1",77.3
"THS","M","Y_GE50","OC9","BG","2013Q1",42.7
"THS","M","Y_GE50","TOTAL","BG","2013Q1",368.2
"THS","M","Y_GE65","NRP","BG","2013Q1",NA
"THS","M","Y_GE65","OC0","BG","2013Q1",NA
"THS","M","Y_GE65","OC1","BG","2013Q1",NA
"THS","M","Y_GE65","OC2","BG","2013Q1",6.1
"THS","M","Y_GE65","OC3","BG","2013Q1",NA
"THS","M","Y_GE65","OC4","BG","2013Q1",NA
"THS","M","Y_GE65","OC5","BG","2013Q1",5.9
"THS","M","Y_GE65","OC6","BG","2013Q1",NA
"THS","M","Y_GE65","OC7","BG","2013Q1",NA
"THS","M","Y_GE65","OC8","BG","2013Q1",NA
"THS","M","Y_GE65","OC9","BG","2013Q1",NA
"THS","M","Y_GE65","TOTAL","BG","2013Q1",18.6
"THS","M","Y_GE75","OC1","BG","2013Q1",NA
"THS","M","Y_GE75","OC2","BG","2013Q1",NA
"THS","M","Y_GE75","OC3","BG","2013Q1",NA
"THS","M","Y_GE75","OC4","BG","2013Q1",NA
"THS","M","Y_GE75","OC5","BG","2013Q1",NA
"THS","M","Y_GE75","OC6","BG","2013Q1",NA
"THS","M","Y_GE75","OC7","BG","2013Q1",NA
"THS","M","Y_GE75","OC8","BG","2013Q1",NA
"THS","M","Y_GE75","OC9","BG","2013Q1",NA
"THS","M","Y_GE75","TOTAL","BG","2013Q1",NA
"THS","T","Y15-19","NRP","BG","2013Q1",NA
"THS","T","Y15-19","OC0","BG","2013Q1",NA
"THS","T","Y15-19","OC1","BG","2013Q1",NA
"THS","T","Y15-19","OC2","BG","2013Q1",NA
"THS","T","Y15-19","OC3","BG","2013Q1",NA
"THS","T","Y15-19","OC4","BG","2013Q1",NA
"THS","T","Y15-19","OC5","BG","2013Q1",NA
"THS","T","Y15-19","OC6","BG","2013Q1",NA
"THS","T","Y15-19","OC7","BG","2013Q1",NA
"THS","T","Y15-19","OC8","BG","2013Q1",NA
"THS","T","Y15-19","OC9","BG","2013Q1",NA
"THS","T","Y15-19","TOTAL","BG","2013Q1",9.4
"THS","T","Y15-24","NRP","BG","2013Q1",NA
"THS","T","Y15-24","OC0","BG","2013Q1",NA
"THS","T","Y15-24","OC1","BG","2013Q1",NA
"THS","T","Y15-24","OC2","BG","2013Q1",7.7
"THS","T","Y15-24","OC3","BG","2013Q1",14.8
"THS","T","Y15-24","OC4","BG","2013Q1",13.1
"THS","T","Y15-24","OC5","BG","2013Q1",54.8
"THS","T","Y15-24","OC6","BG","2013Q1",NA
"THS","T","Y15-24","OC7","BG","2013Q1",20.8
"THS","T","Y15-24","OC8","BG","2013Q1",19.7
"THS","T","Y15-24","OC9","BG","2013Q1",21.4
"THS","T","Y15-24","TOTAL","BG","2013Q1",155.8
"THS","T","Y15-29","NRP","BG","2013Q1",NA
"THS","T","Y15-29","OC0","BG","2013Q1",NA
"THS","T","Y15-29","OC1","BG","2013Q1",11
"THS","T","Y15-29","OC2","BG","2013Q1",50.5
"THS","T","Y15-29","OC3","BG","2013Q1",42.6
"THS","T","Y15-29","OC4","BG","2013Q1",39.9
"THS","T","Y15-29","OC5","BG","2013Q1",118
"THS","T","Y15-29","OC6","BG","2013Q1",NA
"THS","T","Y15-29","OC7","BG","2013Q1",55.8
"THS","T","Y15-29","OC8","BG","2013Q1",52.2
"THS","T","Y15-29","OC9","BG","2013Q1",53.7
"THS","T","Y15-29","TOTAL","BG","2013Q1",429.2
"THS","T","Y15-39","NRP","BG","2013Q1",NA
"THS","T","Y15-39","OC0","BG","2013Q1",15.8
"THS","T","Y15-39","OC1","BG","2013Q1",44.1
"THS","T","Y15-39","OC2","BG","2013Q1",159.8
"THS","T","Y15-39","OC3","BG","2013Q1",111.2
"THS","T","Y15-39","OC4","BG","2013Q1",87.6
"THS","T","Y15-39","OC5","BG","2013Q1",263.3
"THS","T","Y15-39","OC6","BG","2013Q1",9.2
"THS","T","Y15-39","OC7","BG","2013Q1",157.1
"THS","T","Y15-39","OC8","BG","2013Q1",148.6
"THS","T","Y15-39","OC9","BG","2013Q1",118.2
"THS","T","Y15-39","TOTAL","BG","2013Q1",1114.8
"THS","T","Y15-59","NRP","BG","2013Q1",NA
"THS","T","Y15-59","OC0","BG","2013Q1",22.6
"THS","T","Y15-59","OC1","BG","2013Q1",90.5
"THS","T","Y15-59","OC2","BG","2013Q1",391.5
"THS","T","Y15-59","OC3","BG","2013Q1",222.2
"THS","T","Y15-59","OC4","BG","2013Q1",175.8
"THS","T","Y15-59","OC5","BG","2013Q1",498.3
"THS","T","Y15-59","OC6","BG","2013Q1",20.2
"THS","T","Y15-59","OC7","BG","2013Q1",352.2
"THS","T","Y15-59","OC8","BG","2013Q1",347.8
"THS","T","Y15-59","OC9","BG","2013Q1",250
"THS","T","Y15-59","TOTAL","BG","2013Q1",2371.1
"THS","T","Y15-64","NRP","BG","2013Q1",NA
"THS","T","Y15-64","OC0","BG","2013Q1",22.9
"THS","T","Y15-64","OC1","BG","2013Q1",95.8
"THS","T","Y15-64","OC2","BG","2013Q1",414.2
"THS","T","Y15-64","OC3","BG","2013Q1",231.3
"THS","T","Y15-64","OC4","BG","2013Q1",182.9
"THS","T","Y15-64","OC5","BG","2013Q1",527.4
"THS","T","Y15-64","OC6","BG","2013Q1",22.1
"THS","T","Y15-64","OC7","BG","2013Q1",371.2
"THS","T","Y15-64","OC8","BG","2013Q1",362.7
"THS","T","Y15-64","OC9","BG","2013Q1",272.6
"THS","T","Y15-64","TOTAL","BG","2013Q1",2503.1
"THS","T","Y15-74","NRP","BG","2013Q1",NA
"THS","T","Y15-74","OC0","BG","2013Q1",22.9
"THS","T","Y15-74","OC1","BG","2013Q1",96.9
"THS","T","Y15-74","OC2","BG","2013Q1",423.1
"THS","T","Y15-74","OC3","BG","2013Q1",233.6
"THS","T","Y15-74","OC4","BG","2013Q1",183.9
"THS","T","Y15-74","OC5","BG","2013Q1",535.7
"THS","T","Y15-74","OC6","BG","2013Q1",22.4
"THS","T","Y15-74","OC7","BG","2013Q1",372.7
"THS","T","Y15-74","OC8","BG","2013Q1",364.4
"THS","T","Y15-74","OC9","BG","2013Q1",276
"THS","T","Y15-74","TOTAL","BG","2013Q1",2531.6
"THS","T","Y20-64","NRP","BG","2013Q1",NA
"THS","T","Y20-64","OC0","BG","2013Q1",22.9
"THS","T","Y20-64","OC1","BG","2013Q1",95.8
"THS","T","Y20-64","OC2","BG","2013Q1",414.2
"THS","T","Y20-64","OC3","BG","2013Q1",231.1
"THS","T","Y20-64","OC4","BG","2013Q1",182.5
"THS","T","Y20-64","OC5","BG","2013Q1",523.6
"THS","T","Y20-64","OC6","BG","2013Q1",22.1
"THS","T","Y20-64","OC7","BG","2013Q1",369.6
"THS","T","Y20-64","OC8","BG","2013Q1",361.9
"THS","T","Y20-64","OC9","BG","2013Q1",269.9
"THS","T","Y20-64","TOTAL","BG","2013Q1",2493.7
"THS","T","Y25-49","NRP","BG","2013Q1",NA
"THS","T","Y25-49","OC0","BG","2013Q1",21.2
"THS","T","Y25-49","OC1","BG","2013Q1",66
"THS","T","Y25-49","OC2","BG","2013Q1",271.1
"THS","T","Y25-49","OC3","BG","2013Q1",160.7
"THS","T","Y25-49","OC4","BG","2013Q1",119.6
"THS","T","Y25-49","OC5","BG","2013Q1",331.7
"THS","T","Y25-49","OC6","BG","2013Q1",12.7
"THS","T","Y25-49","OC7","BG","2013Q1",239.7
"THS","T","Y25-49","OC8","BG","2013Q1",240.5
"THS","T","Y25-49","OC9","BG","2013Q1",161.6
"THS","T","Y25-49","TOTAL","BG","2013Q1",1624.8
"THS","T","Y25-59","NRP","BG","2013Q1",NA
"THS","T","Y25-59","OC0","BG","2013Q1",22.3
"THS","T","Y25-59","OC1","BG","2013Q1",89.5
"THS","T","Y25-59","OC2","BG","2013Q1",383.8
"THS","T","Y25-59","OC3","BG","2013Q1",207.4
"THS","T","Y25-59","OC4","BG","2013Q1",162.8
"THS","T","Y25-59","OC5","BG","2013Q1",443.6
"THS","T","Y25-59","OC6","BG","2013Q1",17.8
"THS","T","Y25-59","OC7","BG","2013Q1",331.3
"THS","T","Y25-59","OC8","BG","2013Q1",328.2
"THS","T","Y25-59","OC9","BG","2013Q1",228.6
"THS","T","Y25-59","TOTAL","BG","2013Q1",2215.3
"THS","T","Y25-64","NRP","BG","2013Q1",NA
"THS","T","Y25-64","OC0","BG","2013Q1",22.6
"THS","T","Y25-64","OC1","BG","2013Q1",94.8
"THS","T","Y25-64","OC2","BG","2013Q1",406.5
"THS","T","Y25-64","OC3","BG","2013Q1",216.5
"THS","T","Y25-64","OC4","BG","2013Q1",169.9
"THS","T","Y25-64","OC5","BG","2013Q1",472.6
"THS","T","Y25-64","OC6","BG","2013Q1",19.7
"THS","T","Y25-64","OC7","BG","2013Q1",350.4
"THS","T","Y25-64","OC8","BG","2013Q1",343
"THS","T","Y25-64","OC9","BG","2013Q1",251.2
"THS","T","Y25-64","TOTAL","BG","2013Q1",2347.2
"THS","T","Y25-74","NRP","BG","2013Q1",NA
"THS","T","Y25-74","OC0","BG","2013Q1",22.6
"THS","T","Y25-74","OC1","BG","2013Q1",95.9
"THS","T","Y25-74","OC2","BG","2013Q1",415.4
"THS","T","Y25-74","OC3","BG","2013Q1",218.8
"THS","T","Y25-74","OC4","BG","2013Q1",170.8
"THS","T","Y25-74","OC5","BG","2013Q1",480.9
"THS","T","Y25-74","OC6","BG","2013Q1",20
"THS","T","Y25-74","OC7","BG","2013Q1",351.9
"THS","T","Y25-74","OC8","BG","2013Q1",344.7
"THS","T","Y25-74","OC9","BG","2013Q1",254.6
"THS","T","Y25-74","TOTAL","BG","2013Q1",2375.8
"THS","T","Y40-59","NRP","BG","2013Q1",NA
"THS","T","Y40-59","OC0","BG","2013Q1",6.8
"THS","T","Y40-59","OC1","BG","2013Q1",46.5
"THS","T","Y40-59","OC2","BG","2013Q1",231.7
"THS","T","Y40-59","OC3","BG","2013Q1",110.9
"THS","T","Y40-59","OC4","BG","2013Q1",88.3
"THS","T","Y40-59","OC5","BG","2013Q1",235.1
"THS","T","Y40-59","OC6","BG","2013Q1",11
"THS","T","Y40-59","OC7","BG","2013Q1",195.1
"THS","T","Y40-59","OC8","BG","2013Q1",199.3
"THS","T","Y40-59","OC9","BG","2013Q1",131.7
"THS","T","Y40-59","TOTAL","BG","2013Q1",1256.3
"THS","T","Y40-64","NRP","BG","2013Q1",NA
"THS","T","Y40-64","OC0","BG","2013Q1",7.1
"THS","T","Y40-64","OC1","BG","2013Q1",51.7
"THS","T","Y40-64","OC2","BG","2013Q1",254.5
"THS","T","Y40-64","OC3","BG","2013Q1",120.1
"THS","T","Y40-64","OC4","BG","2013Q1",95.4
"THS","T","Y40-64","OC5","BG","2013Q1",264.1
"THS","T","Y40-64","OC6","BG","2013Q1",12.9
"THS","T","Y40-64","OC7","BG","2013Q1",214.1
"THS","T","Y40-64","OC8","BG","2013Q1",214.1
"THS","T","Y40-64","OC9","BG","2013Q1",154.3
"THS","T","Y40-64","TOTAL","BG","2013Q1",1388.3
"THS","T","Y50-59","NRP","BG","2013Q1",NA
"THS","T","Y50-59","OC0","BG","2013Q1",NA
"THS","T","Y50-59","OC1","BG","2013Q1",23.6
"THS","T","Y50-59","OC2","BG","2013Q1",112.7
"THS","T","Y50-59","OC3","BG","2013Q1",46.7
"THS","T","Y50-59","OC4","BG","2013Q1",43.2
"THS","T","Y50-59","OC5","BG","2013Q1",111.9
"THS","T","Y50-59","OC6","BG","2013Q1",NA
"THS","T","Y50-59","OC7","BG","2013Q1",91.6
"THS","T","Y50-59","OC8","BG","2013Q1",87.7
"THS","T","Y50-59","OC9","BG","2013Q1",67
"THS","T","Y50-59","TOTAL","BG","2013Q1",590.5
"THS","T","Y50-64","NRP","BG","2013Q1",NA
"THS","T","Y50-64","OC0","BG","2013Q1",NA
"THS","T","Y50-64","OC1","BG","2013Q1",28.8
"THS","T","Y50-64","OC2","BG","2013Q1",135.4
"THS","T","Y50-64","OC3","BG","2013Q1",55.8
"THS","T","Y50-64","OC4","BG","2013Q1",50.3
"THS","T","Y50-64","OC5","BG","2013Q1",140.9
"THS","T","Y50-64","OC6","BG","2013Q1",7
"THS","T","Y50-64","OC7","BG","2013Q1",110.6
"THS","T","Y50-64","OC8","BG","2013Q1",102.6
"THS","T","Y50-64","OC9","BG","2013Q1",89.6
"THS","T","Y50-64","TOTAL","BG","2013Q1",722.5
"THS","T","Y50-74","NRP","BG","2013Q1",NA
"THS","T","Y50-74","OC0","BG","2013Q1",NA
"THS","T","Y50-74","OC1","BG","2013Q1",29.9
"THS","T","Y50-74","OC2","BG","2013Q1",144.3
"THS","T","Y50-74","OC3","BG","2013Q1",58.1
"THS","T","Y50-74","OC4","BG","2013Q1",51.2
"THS","T","Y50-74","OC5","BG","2013Q1",149.2
"THS","T","Y50-74","OC6","BG","2013Q1",7.3
"THS","T","Y50-74","OC7","BG","2013Q1",112.2
"THS","T","Y50-74","OC8","BG","2013Q1",104.3
"THS","T","Y50-74","OC9","BG","2013Q1",93.1
"THS","T","Y50-74","TOTAL","BG","2013Q1",751.1
"THS","T","Y55-64","NRP","BG","2013Q1",NA
"THS","T","Y55-64","OC0","BG","2013Q1",NA
"THS","T","Y55-64","OC1","BG","2013Q1",16.7
"THS","T","Y55-64","OC2","BG","2013Q1",82
"THS","T","Y55-64","OC3","BG","2013Q1",30.3
"THS","T","Y55-64","OC4","BG","2013Q1",24.3
"THS","T","Y55-64","OC5","BG","2013Q1",81
"THS","T","Y55-64","OC6","BG","2013Q1",NA
"THS","T","Y55-64","OC7","BG","2013Q1",61.5
"THS","T","Y55-64","OC8","BG","2013Q1",51.8
"THS","T","Y55-64","OC9","BG","2013Q1",54.9
"THS","T","Y55-64","TOTAL","BG","2013Q1",407.7
"THS","T","Y55-74","NRP","BG","2013Q1",NA
"THS","T","Y55-74","OC0","BG","2013Q1",NA
"THS","T","Y55-74","OC1","BG","2013Q1",17.8
"THS","T","Y55-74","OC2","BG","2013Q1",90.8
"THS","T","Y55-74","OC3","BG","2013Q1",32.7
"THS","T","Y55-74","OC4","BG","2013Q1",25.3
"THS","T","Y55-74","OC5","BG","2013Q1",89.3
"THS","T","Y55-74","OC6","BG","2013Q1",NA
"THS","T","Y55-74","OC7","BG","2013Q1",63
"THS","T","Y55-74","OC8","BG","2013Q1",53.5
"THS","T","Y55-74","OC9","BG","2013Q1",58.4
"THS","T","Y55-74","TOTAL","BG","2013Q1",436.3
"THS","T","Y_GE15","NRP","BG","2013Q1",NA
"THS","T","Y_GE15","OC0","BG","2013Q1",22.9
"THS","T","Y_GE15","OC1","BG","2013Q1",96.9
"THS","T","Y_GE15","OC2","BG","2013Q1",423.7
"THS","T","Y_GE15","OC3","BG","2013Q1",233.6
"THS","T","Y_GE15","OC4","BG","2013Q1",184.1
"THS","T","Y_GE15","OC5","BG","2013Q1",536
"THS","T","Y_GE15","OC6","BG","2013Q1",22.4
"THS","T","Y_GE15","OC7","BG","2013Q1",372.7
"THS","T","Y_GE15","OC8","BG","2013Q1",364.4
"THS","T","Y_GE15","OC9","BG","2013Q1",276.2
"THS","T","Y_GE15","TOTAL","BG","2013Q1",2532.9
"THS","T","Y_GE25","NRP","BG","2013Q1",NA
"THS","T","Y_GE25","OC0","BG","2013Q1",22.6
"THS","T","Y_GE25","OC1","BG","2013Q1",95.9
"THS","T","Y_GE25","OC2","BG","2013Q1",416
"THS","T","Y_GE25","OC3","BG","2013Q1",218.8
"THS","T","Y_GE25","OC4","BG","2013Q1",171
"THS","T","Y_GE25","OC5","BG","2013Q1",481.2
"THS","T","Y_GE25","OC6","BG","2013Q1",20
"THS","T","Y_GE25","OC7","BG","2013Q1",351.9
"THS","T","Y_GE25","OC8","BG","2013Q1",344.7
"THS","T","Y_GE25","OC9","BG","2013Q1",254.8
"THS","T","Y_GE25","TOTAL","BG","2013Q1",2377.1
"THS","T","Y_GE50","NRP","BG","2013Q1",NA
"THS","T","Y_GE50","OC0","BG","2013Q1",NA
"THS","T","Y_GE50","OC1","BG","2013Q1",29.9
"THS","T","Y_GE50","OC2","BG","2013Q1",145
"THS","T","Y_GE50","OC3","BG","2013Q1",58.1
"THS","T","Y_GE50","OC4","BG","2013Q1",51.4
"THS","T","Y_GE50","OC5","BG","2013Q1",149.5
"THS","T","Y_GE50","OC6","BG","2013Q1",7.3
"THS","T","Y_GE50","OC7","BG","2013Q1",112.2
"THS","T","Y_GE50","OC8","BG","2013Q1",104.3
"THS","T","Y_GE50","OC9","BG","2013Q1",93.2
"THS","T","Y_GE50","TOTAL","BG","2013Q1",752.3
